"ID","LST_Day_1km","QC_Day","Day_view_time","Day_view_angl","LST_Night_1km","QC_Night","Night_view_time","Night_view_angl","Emis_31","Emis_32","Clear_day_cov","Clear_night_cov","filename"
6,NA,2,NA,NA,297.045,78.2666666666667,21.1,-49,0.97,0.975999999999999,NA,1.06639583333333,"2023214213819.hdf"
7,302.05,6.96875,10.7,21,297.436551724138,81.625,21.1,-49,0.972068965517242,0.976689655172414,0.22975,0.979068965517241,"2023214213819.hdf"
8,302.122222222222,81,10.7,20.7777777777778,297.697777777778,105.888888888889,21.1,-49,0.974888888888889,0.978666666666667,0.982111111111111,1.63883333333333,"2023214213819.hdf"
9,298.55,30,10.7,20,296.798333333333,44.9,21.1,-49.6666666666667,0.97216,0.97784,0.65784375,0.40025,"2023214213819.hdf"
1,307.558888888889,137.473684210526,9.7,-61,294.983333333333,85.5789473684211,21.7333333333333,14.3333333333333,0.970421052631579,0.976105263157894,1.46072222222222,0.606833333333333,"2023215030153.hdf"
2,306.230476190476,79.7391304347826,9.74047619047618,-58.0476190476191,295.414285714286,74.1176470588235,21.797619047619,15,0.976363636363636,0.975954545454545,1.34730952380952,0.805714285714286,"2023215030153.hdf"
3,307.069090909091,145,9.7,-61,295.674,113.090909090909,21.8,15,0.970363636363636,0.976,1.73322727272727,0.963,"2023215030153.hdf"
4,307.18054054054,145,9.69999999999999,-61,294.279285714286,84.2702702702703,21.7964285714286,15,0.971027027027026,0.976756756756756,1.3392972972973,0.714107142857143,"2023215030153.hdf"
5,309.81,140.428571428571,9.7,-61,295.704285714286,90.1428571428571,21.8,15,0.97,0.976,1.76285714285714,0.998071428571429,"2023215030153.hdf"
6,307.146666666667,140.733333333333,9.77555555555555,-55.4888888888889,294.899259259259,79.2666666666667,21.8,15.1851851851852,0.970622222222221,0.976399999999999,1.45417777777778,0.684740740740741,"2023215030153.hdf"
7,310.526923076923,83.21875,9.7,-60.9615384615385,295.959285714286,79.65625,21.8,15.3214285714286,0.971642857142857,0.976428571428571,1.74671153846154,0.870446428571429,"2023215030153.hdf"
8,310.3,145,9.7,-61,296.864444444444,71.8571428571429,21.8,15,0.972888888888889,0.976,2,0.999777777777778,"2023215030153.hdf"
9,306.3355,125,9.69999999999999,-61,293.996,88.05,21.72,14.6333333333333,0.9726,0.9782,1.4799375,0.530066666666667,"2023215030153.hdf"
1,304.72,14.4736842105263,10.4,-11,NA,2,NA,NA,0.970666666666667,0.976666666666667,0.514666666666667,NA,"2023215033245.hdf"
2,303.276,10.2826086956522,10.4,-9,NA,2.04347826086957,NA,NA,0.9784,0.9808,0.5556,NA,"2023215033245.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215033245.hdf"
4,303.755,17.7837837837838,10.4,-10,NA,2,NA,NA,0.974,0.97925,0.6731875,NA,"2023215033245.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215033245.hdf"
6,305.737647058823,31.4888888888889,10.4,-10,NA,2,NA,NA,0.970823529411765,0.976470588235294,0.694705882352941,NA,"2023215033245.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2023215033245.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215033245.hdf"
9,305.221538461538,50.5897435897436,10.4,-10.9615384615385,NA,2,NA,NA,0.971692307692308,0.977384615384615,0.623807692307693,NA,"2023215033245.hdf"
1,NA,2,NA,NA,296.882105263158,17,21.5,-16.4210526315789,0.970315789473684,0.976105263157894,NA,1.07421052631579,"2023215074855.hdf"
2,NA,2.04347826086957,NA,NA,296.896279069767,14.6111111111111,21.5,-16,0.980046511627907,0.981209302325581,NA,0.932476744186047,"2023215074855.hdf"
3,NA,2,NA,NA,297.361818181818,17,21.5,-16,0.97,0.976,NA,1.00886363636364,"2023215074855.hdf"
4,NA,2,NA,NA,296.878378378378,17,21.5,-16,0.971567567567567,0.977351351351351,NA,0.995986486486486,"2023215074855.hdf"
5,NA,2,NA,NA,297.778571428571,17,21.5,-15.9285714285714,0.97,0.976,NA,1.01882142857143,"2023215074855.hdf"
6,NA,2,NA,NA,297.206222222222,17,21.5,-15.4666666666667,0.970488888888888,0.976399999999999,NA,0.995777777777778,"2023215074855.hdf"
7,NA,2.03125,NA,NA,297.801481481481,14.5333333333333,21.5,-15.5555555555556,0.971407407407407,0.976888888888889,NA,0.894166666666667,"2023215074855.hdf"
8,NA,2,NA,NA,297.82,17,21.5,-16,0.975111111111111,0.978888888888889,NA,1.05894444444444,"2023215074855.hdf"
9,NA,2,NA,NA,296.6455,17,21.5,-16.125,0.97135,0.97715,NA,1.00315,"2023215074855.hdf"
1,309.173684210526,74.2631578947368,10.1,-37.3157894736842,NA,2,NA,NA,0.970421052631579,0.976315789473684,0.997684210526316,NA,"2023215083632.hdf"
2,308.134418604651,49.875,10.1651162790698,-37,NA,2.04347826086957,NA,NA,0.980139534883721,0.981581395348837,1.16688372093023,NA,"2023215083632.hdf"
3,310.761818181818,81,10.1,-37,NA,2,NA,NA,0.970181818181818,0.976,0.999863636363636,NA,"2023215083632.hdf"
4,308.208648648649,72.1724137931034,10.1324324324324,-37,NA,2,NA,NA,0.971621621621621,0.977513513513513,1.35509459459459,NA,"2023215083632.hdf"
5,311.048571428571,81,10.2,-37,NA,2,NA,NA,0.97,0.976,1.31746428571429,NA,"2023215083632.hdf"
6,309.105777777778,78.0909090909091,10.2,-37,NA,2,NA,NA,0.970399999999999,0.97631111111111,1.20468888888889,NA,"2023215083632.hdf"
7,310.982142857143,66.7096774193548,10.2,-37,NA,2.03125,NA,NA,0.971642857142857,0.976785714285714,0.979696428571429,NA,"2023215083632.hdf"
8,312.195555555556,70.3333333333333,10.2,-37,NA,2,NA,NA,0.975333333333333,0.978666666666667,0.993333333333333,NA,"2023215083632.hdf"
9,308.265,73.6857142857143,10.1,-37.575,NA,2,NA,NA,0.9713,0.97715,1.225525,NA,"2023215083632.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215115423.hdf"
2,NA,2.04347826086957,NA,NA,295.6,3.41304347826087,21.2,-41,0.99,0.986,NA,0.7965,"2023215115423.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215115423.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215115423.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215115423.hdf"
6,NA,2,NA,NA,296.04,7.26666666666667,21.2,-40,0.972,0.978,NA,0.3795,"2023215115423.hdf"
7,NA,2.03125,NA,NA,296.98,19.3125,21.2,-40,0.971142857142857,0.976571428571429,NA,0.482071428571429,"2023215115423.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215115423.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215115423.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215123624.hdf"
2,303.685263157895,55.5434782608696,9.9,-54.9473684210526,NA,2.04347826086957,NA,NA,0.980631578947368,0.978,0.921157894736842,NA,"2023215123624.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215123624.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215123624.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215123624.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215123624.hdf"
7,306.598181818182,50.6875,9.9,-54.9090909090909,NA,2.03125,NA,NA,0.974545454545455,0.977272727272727,0.543909090909091,NA,"2023215123624.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215123624.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215123624.hdf"
1,306.51,26.9473684210526,10.5166666666667,5,NA,2,NA,NA,0.970333333333333,0.976333333333333,0.378666666666667,NA,"2023215174728.hdf"
2,306.242325581395,66.2325581395349,10.5744186046512,5.41860465116279,NA,2.04347826086957,NA,NA,0.980372093023255,0.981720930232558,0.819686046511628,NA,"2023215174728.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215174728.hdf"
4,305.64,44.4375,10.5391304347826,5,NA,2,NA,NA,0.972782608695652,0.978347826086956,0.83454347826087,NA,"2023215174728.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023215174728.hdf"
6,306.752272727273,67.8666666666667,10.6,5.52272727272727,NA,2,NA,NA,0.970454545454545,0.97640909090909,0.845568181818182,NA,"2023215174728.hdf"
7,304.045,21.78125,10.6,6,NA,2.03125,NA,NA,0.97,0.976,0.3746875,NA,"2023215174728.hdf"
8,307.866666666667,24.7777777777778,10.6,5,NA,2,NA,NA,0.984,0.983333333333333,0.309666666666667,NA,"2023215174728.hdf"
9,305.171428571429,15.825,10.5,5,NA,2,NA,NA,0.970571428571429,0.976571428571429,0.706714285714286,NA,"2023215174728.hdf"
1,304.883157894737,77.6315789473684,11.2,57,297.530526315789,17,21.6,-1.47368421052632,0.970842105263158,0.976210526315789,1.99797368421053,0.996342105263158,"2023215182224.hdf"
2,305.09,47.7272727272727,11.2,57.7954545454545,297.31,15.3529411764706,21.6,-1,0.977136363636364,0.975999999999999,1.44667045454545,0.889079545454545,"2023215182224.hdf"
3,306.216363636364,81,11.2,57,298.025454545455,17,21.6,-1,0.970181818181818,0.976,1.86881818181818,0.997227272727273,"2023215182224.hdf"
4,304.13027027027,59.6666666666667,11.2,57.027027027027,297.013513513514,17,21.6,-1,0.971297297297297,0.977027027027027,1.47766216216216,0.968310810810811,"2023215182224.hdf"
5,307.372857142857,81,11.2,58,297.88,17,21.6,-1,0.97,0.976,1.02871428571429,0.995428571428571,"2023215182224.hdf"
6,304.473333333333,69.6222222222222,11.2,57.9333333333333,297.148,17,21.6,-0.555555555555556,0.970666666666666,0.976488888888888,1.91605555555556,0.972211111111111,"2023215182224.hdf"
7,307.631333333333,67.2333333333333,11.2,58,298.003333333333,15.9259259259259,21.6,-0.6,0.972466666666666,0.975999999999999,1.38926666666667,0.901283333333333,"2023215182224.hdf"
8,307.731111111111,81,11.2,58,298.6,17,21.6,-1,0.973777777777778,0.976,1.94316666666667,0.993555555555556,"2023215182224.hdf"
9,303.7235,69.3636363636364,11.2,57,296.7775,17,21.6,-1.3,0.97215,0.97765,1.631525,0.9831,"2023215182224.hdf"
1,303.54,10.3157894736842,10.3,-25,NA,2,NA,NA,0.972,0.978,0.494,NA,"2023215211422.hdf"
2,304.166666666667,16.1086956521739,10.3,-24.5555555555556,NA,2.04347826086957,NA,NA,0.983777777777778,0.983555555555556,0.922388888888889,NA,"2023215211422.hdf"
3,306.326666666667,41,10.3,-25,NA,2,NA,NA,0.97,0.976,0.618666666666667,NA,"2023215211422.hdf"
4,306.31,105.970588235294,10.3,-25,NA,2,NA,NA,0.971555555555555,0.977444444444444,0.902819444444444,NA,"2023215211422.hdf"
5,305.86,22.4285714285714,10.3,-24.5,NA,2,NA,NA,0.97,0.976,0.41925,NA,"2023215211422.hdf"
6,305.1635,105.644444444444,10.3,-24.875,NA,2,NA,NA,0.970449999999999,0.976399999999999,0.7894625,NA,"2023215211422.hdf"
7,306.517777777778,40.25,10.3,-24.1111111111111,NA,2.03125,NA,NA,0.970444444444444,0.976222222222222,0.374944444444444,NA,"2023215211422.hdf"
8,307.74,10.7777777777778,10.3,-25,NA,2,NA,NA,0.974,0.978,0.521,NA,"2023215211422.hdf"
9,306.844444444445,89.5,10.3,-25.1388888888889,NA,2,NA,NA,0.970777777777778,0.976666666666666,0.934736111111111,NA,"2023215211422.hdf"
1,303.661333333333,114.894736842105,11,43,295.885,28.7368421052632,21.3,-30,0.970266666666667,0.976133333333333,0.9302,0.610375,"2023215220128.hdf"
2,302.847619047619,86,11,43,295.507027027027,66.2285714285714,21.3,-30,0.979720930232558,0.98106976744186,1.11159523809524,0.920608108108108,"2023215220128.hdf"
3,304.327272727273,145,11,43,296.102222222222,119,21.3,-30,0.97,0.976,0.943727272727273,1.09,"2023215220128.hdf"
4,303.306666666667,59.972972972973,11,43,294.555714285714,47.4594594594595,21.3,-30,0.972105263157895,0.977999999999999,0.5801,0.5435,"2023215220128.hdf"
5,304.798571428572,145,11,43,295.632307692308,134.785714285714,21.3,-29.5384615384615,0.97,0.976,0.97,1.12861538461538,"2023215220128.hdf"
6,302.784615384615,84.6222222222222,11,43,295.111428571429,68.7333333333333,21.3,-29.1904761904762,0.970148148148148,0.975999999999999,0.810134615384615,0.742785714285714,"2023215220128.hdf"
7,304.770666666667,119.09375,11,43,295.943076923077,98.3,21.3192307692308,-29.1923076923077,0.973333333333333,0.977933333333333,0.913933333333333,0.731807692307692,"2023215220128.hdf"
8,304.906666666667,127.222222222222,11,43,296.58,105,21.3,-30,0.975777777777778,0.978666666666667,1.1685,0.991722222222222,"2023215220128.hdf"
9,302.967368421053,69.925,11,42.5263157894737,294.021111111111,60.35,21.3,-30,0.971125,0.977,0.620210526315789,0.284055555555556,"2023215220128.hdf"
1,306.915789473684,74.2631578947368,10,-47,293.98,12.8421052631579,22,40,0.970526315789474,0.976210526315789,1.45736842105263,0.55325,"2023215232841.hdf"
2,305.952272727273,65.1481481481482,10,-47,293.195428571429,57.9782608695652,22,40,0.979409090909091,0.980181818181818,1.45028409090909,0.9969,"2023215232841.hdf"
3,308.403636363636,81,10,-47,293.53,106,22,40,0.970363636363636,0.976,0.999772727272727,0.6475625,"2023215232841.hdf"
4,306.040540540541,75.1818181818182,10,-47,292.753333333333,59.972972972973,22,40,0.971513513513513,0.977189189189189,1.55767567567568,0.756166666666667,"2023215232841.hdf"
5,309.355714285714,81,10,-47,293.466666666667,93.9285714285714,22,40,0.97,0.976,0.996071428571429,0.802944444444444,"2023215232841.hdf"
6,306.876444444444,76.7333333333333,10,-47,292.912307692308,84.6222222222222,22,40,0.970355555555555,0.976222222222222,1.62048888888889,0.8,"2023215232841.hdf"
7,308.832413793103,71,10,-47,293.833333333333,93.875,22,40,0.97248275862069,0.977172413793103,1.05815517241379,0.889928571428572,"2023215232841.hdf"
8,310.033333333333,71.8571428571429,10,-47,294.28,70.6666666666667,22,40,0.974222222222222,0.978222222222222,0.998888888888889,0.86225,"2023215232841.hdf"
9,305.505,75.3529411764706,10,-47,NA,2,NA,NA,0.971599999999999,0.97735,1.4595625,NA,"2023215232841.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023216093849.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2023216093849.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023216093849.hdf"
4,NA,2,NA,NA,294.011111111111,36.7837837837838,21.1,-50,0.97,0.976,NA,0.535111111111111,"2023216093849.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023216093849.hdf"
6,NA,2,NA,NA,293.211578947368,62.3777777777778,21.1,-49.1052631578947,0.97,0.975999999999999,NA,0.693973684210526,"2023216093849.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2023216093849.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023216093849.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023216093849.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220014838.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2023220014838.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220014838.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220014838.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220014838.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220014838.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2023220014838.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220014838.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220014838.hdf"
1,NA,2,NA,NA,293.951428571429,87.1578947368421,22.4,62,0.971428571428571,0.976428571428571,NA,0.748821428571429,"2023220200631.hdf"
2,NA,2.04347826086957,NA,NA,294.03,42.9565217391304,22.4,62,0.975272727272727,0.975,NA,0.879795454545454,"2023220200631.hdf"
3,NA,2,NA,NA,294.170909090909,145,22.4,62,0.97,0.976,NA,0.989818181818182,"2023220200631.hdf"
4,NA,2,NA,NA,294.4025,62.1081081081081,22.4,62,0.97,0.976,NA,0.73796875,"2023220200631.hdf"
5,NA,2,NA,NA,294.505714285714,122.142857142857,22.4,62,0.97,0.976,NA,0.999285714285714,"2023220200631.hdf"
6,NA,2,NA,NA,294.449565217391,69.4,22.4,62,0.970869565217391,0.976608695652173,NA,0.723108695652174,"2023220200631.hdf"
7,NA,2.03125,NA,NA,294.336923076923,109.71875,22.4,62,0.971461538461539,0.975999999999999,NA,0.904903846153846,"2023220200631.hdf"
8,NA,2,NA,NA,294.144444444444,127.222222222222,22.4,62,0.972222222222222,0.976,NA,0.999944444444445,"2023220200631.hdf"
9,NA,2,NA,NA,293.758823529412,43.575,22.4,62,0.973294117647059,0.978470588235294,NA,0.982558823529412,"2023220200631.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220203445.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2023220203445.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220203445.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220203445.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220203445.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220203445.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2023220203445.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220203445.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220203445.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220234746.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2023220234746.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220234746.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220234746.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220234746.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220234746.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2023220234746.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220234746.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023220234746.hdf"
1,302.148421052632,128.157894736842,10.8,32,NA,2,NA,NA,0.970105263157895,0.976105263157894,0.740842105263158,NA,"2023221094258.hdf"
2,301.056666666667,82.1739130434783,10.8,32.7619047619048,NA,2.04347826086957,NA,NA,0.979809523809524,0.981476190476191,0.904261904761905,NA,"2023221094258.hdf"
3,303.6425,100.181818181818,10.8,32,NA,2,NA,NA,0.97025,0.97625,0.6325625,NA,"2023221094258.hdf"
4,300.814,58.5405405405405,10.8,32.3,NA,2,NA,NA,0.9717,0.9774,0.426075,NA,"2023221094258.hdf"
5,303.893846153846,116.5,10.8,33,NA,2,NA,NA,0.97,0.976,1.25303846153846,NA,"2023221094258.hdf"
6,301.2925,95.3333333333333,10.8,32.975,NA,2,NA,NA,0.970499999999999,0.976399999999999,0.8113,NA,"2023221094258.hdf"
7,303.805925925926,109.6875,10.8,33,NA,2.03125,NA,NA,0.972,0.976888888888889,0.820388888888889,NA,"2023221094258.hdf"
8,300.7425,95.3333333333333,10.8,33,NA,2,NA,NA,0.97725,0.98025,0.8359375,NA,"2023221094258.hdf"
9,301.106666666667,37.95,10.8,32,NA,2,NA,NA,0.972777777777778,0.978333333333333,0.616361111111111,NA,"2023221094258.hdf"
1,305.285263157895,145,9.9,-55,295.477142857143,104,21.9,27.9285714285714,0.970421052631579,0.975999999999999,1.37655263157895,0.906035714285714,"2023222094347.hdf"
2,304.482926829268,78.5581395348837,9.89999999999999,-55,295.377142857143,74.3142857142857,21.9,28,0.977681818181818,0.977727272727273,1.26986585365854,0.873595238095238,"2023222094347.hdf"
3,306.438181818182,145,9.9,-55,295.822,132,21.9,28,0.970363636363636,0.976,1.59822727272727,0.62635,"2023222094347.hdf"
4,304.356756756757,119.486486486486,9.9,-55,295.385,89.5675675675676,21.9,28,0.971459459459459,0.977189189189189,1.13921621621622,0.9285,"2023222094347.hdf"
5,305.831428571429,131.285714285714,9.9,-55,295.95,85.5714285714286,21.9,28,0.97,0.976,0.953821428571429,0.880571428571429,"2023222094347.hdf"
6,304.398125,99.4222222222222,9.9,-55,295.64,90.9777777777778,21.9,28.25,0.9703125,0.976249999999999,0.840203125,0.860303571428571,"2023222094347.hdf"
7,306.593793103448,127.625,9.9,-55,296.223846153846,68.21875,21.9,28.4230769230769,0.971586206896552,0.976275862068965,1.42312068965517,0.88248076923077,"2023222094347.hdf"
8,308.057777777778,123.666666666667,9.9,-55,296.235555555556,78.7142857142857,21.9,28,0.973555555555556,0.976666666666667,1.97816666666667,0.9955,"2023222094347.hdf"
9,303.97027027027,102.275,9.9,-55,295.249333333333,55.625,21.9,28,0.972615384615384,0.978,1.07035135135135,0.447866666666667,"2023222094347.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023223093129.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2023223093129.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023223093129.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023223093129.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023223093129.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023223093129.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2023223093129.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023223093129.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2023223093129.hdf"
1,NA,2,NA,NA,295.114736842105,17,21.6,-1.89473684210526,0.970315789473684,0.976315789473684,NA,0.9865,"2023224095656.hdf"
2,NA,2.04347826086957,NA,NA,295.157272727273,22,21.6,-1.38636363636364,0.979909090909091,0.981227272727273,NA,0.885420454545454,"2023224095656.hdf"
3,NA,2,NA,NA,295.070909090909,17,21.6,-1.36363636363636,0.970181818181818,0.976,NA,0.998590909090909,"2023224095656.hdf"
4,NA,2,NA,NA,294.501621621622,17,21.6,-1.21621621621622,0.971621621621621,0.977297297297297,NA,0.978378378378378,"2023224095656.hdf"
5,NA,2,NA,NA,295.232857142857,17,21.6,-1,0.97,0.976,NA,0.994535714285714,"2023224095656.hdf"
6,NA,2,NA,NA,294.940444444444,17,21.6,-1,0.970444444444444,0.976399999999999,NA,0.991211111111111,"2023224095656.hdf"
7,299.4325,37.78125,9.6,-65,295.341379310345,31.4285714285714,21.6,-1,0.972965517241379,0.977103448275862,0.6835625,0.852310344827586,"2023224095656.hdf"
8,NA,2,NA,NA,295.537777777778,17,21.6,-1,0.974444444444444,0.978666666666667,NA,0.975,"2023224095656.hdf"
9,NA,2,NA,NA,294.3375,17,21.6,-1.95,0.971349999999999,0.977149999999999,NA,0.976175,"2023224095656.hdf"
1,309.324210526316,17,10.3,-25.6842105263158,NA,2,NA,NA,0.97021052631579,0.976210526315789,1.33605263157895,NA,"2023225095338.hdf"
2,308.985909090909,15.7272727272727,10.3,-25.0227272727273,NA,2.04347826086957,NA,NA,0.980181818181817,0.981636363636364,0.906329545454545,NA,"2023225095338.hdf"
3,311.24,17,10.3,-25.1818181818182,NA,2,NA,NA,0.97,0.976,1.004,NA,"2023225095338.hdf"
4,308.41027027027,17,10.3,-25.2432432432432,NA,2,NA,NA,0.971567567567567,0.977297297297297,1.01595945945946,NA,"2023225095338.hdf"
5,311.352857142857,17,10.3,-25,NA,2,NA,NA,0.97,0.976,0.997785714285714,NA,"2023225095338.hdf"
6,309.434666666667,17,10.3,-25,NA,2,NA,NA,0.970488888888888,0.976444444444444,1.12876666666667,NA,"2023225095338.hdf"
7,310.676551724138,17.6896551724138,10.3,-25,NA,2.03125,NA,NA,0.972068965517241,0.977172413793103,0.968758620689655,NA,"2023225095338.hdf"
8,312.453333333333,17,10.3,-25,NA,2,NA,NA,0.975777777777778,0.979333333333333,1.13966666666667,NA,"2023225095338.hdf"
9,308.0415,17,10.3,-26,NA,2,NA,NA,0.97165,0.977349999999999,0.99565,NA,"2023225095338.hdf"
1,304.792631578947,111.315789473684,10.9,42.3684210526316,NA,2,NA,NA,0.970421052631579,0.976315789473684,0.829263157894737,NA,"2023226212346.hdf"
2,304.374634146341,71.0652173913043,10.9780487804878,42.9756097560976,NA,2.04347826086957,NA,NA,0.97990243902439,0.981024390243902,0.75440243902439,NA,"2023226212346.hdf"
3,301.42,9.18181818181818,10.9,43,NA,2,NA,NA,0.97,0.976,0.0535,NA,"2023226212346.hdf"
4,304.4056,88.2432432432432,10.944,42.92,NA,2,NA,NA,0.97256,0.97808,0.90128,NA,"2023226212346.hdf"
5,304.92,22.4285714285714,11,43,NA,2,NA,NA,0.97,0.976,0.413,NA,"2023226212346.hdf"
6,306.013953488372,126.911111111111,11,43,NA,2,NA,NA,0.97060465116279,0.976511627906976,0.931127906976744,NA,"2023226212346.hdf"
7,304.72380952381,62.375,11,43,NA,2.03125,NA,NA,0.974857142857143,0.978285714285714,0.780428571428571,NA,"2023226212346.hdf"
8,303.1,37,11,43,NA,2,NA,NA,0.9796,0.9816,0.5972,NA,"2023226212346.hdf"
9,305.043157894737,65.125,10.9,42,NA,2,NA,NA,0.970842105263158,0.976736842105263,0.653078947368421,NA,"2023226212346.hdf"
1,NA,2,NA,NA,296.74,14.4736842105263,22,39,0.970666666666667,0.976666666666667,NA,0.912666666666667,"2023227172115.hdf"
2,NA,2.04347826086957,NA,NA,295.885714285714,51.5952380952381,22,39.2285714285714,0.982171428571428,0.9828,NA,1.05541428571429,"2023227172115.hdf"
3,NA,2,NA,NA,296.068888888889,66.6363636363636,22,39,0.970222222222222,0.976,NA,0.941277777777778,"2023227172115.hdf"
4,NA,2,NA,NA,294.277142857143,16.9459459459459,22,39,0.97,0.976,NA,0.500428571428571,"2023227172115.hdf"
5,NA,2,NA,NA,294.929230769231,75.3571428571429,22,39.6923076923077,0.97,0.976,NA,0.758692307692308,"2023227172115.hdf"
6,NA,2,NA,NA,294.361333333333,28.3333333333333,22,39.8666666666667,0.97,0.976,NA,0.793233333333333,"2023227172115.hdf"
7,NA,2.03125,NA,NA,295.958518518519,66.6875,22,40,0.972740740740741,0.977555555555556,NA,1.21338888888889,"2023227172115.hdf"
