"daytime","policeDistrict","date","actual_date","year","doy","temp_K","callscount","temp_F","UTCI"
1,"Southern","2021-08-20",2021231,2021,231,300.32,0,80.906,300.2110303243
1,"Southern","2021-08-24",2021235,2021,235,306.704878048781,0,92.3987804878058,302.574590047201
1,"Southern","2021-08-25",2021236,2021,236,306.938571428571,0,92.8194285714278,304.037570953369
1,"Southern","2021-08-26",2021237,2021,237,309.226511627907,0,96.9377209302326,303.707548777262
1,"Southern","2021-08-27",2021238,2021,238,302.825714285714,0,85.4162857142853,304.035076141357
1,"Southern","2021-08-28",2021239,2021,239,309.65,0,97.7,302.196290334066
1,"Southern","2021-08-31",2021242,2021,242,304.513333333333,0,88.4539999999994,300.380714416504
1,"Southern","2021-09-03",2021245,2021,245,300.34380952381,0,80.9488571428581,291.512633005778
1,"Southern","2021-09-04",2021246,2021,246,304.172093023256,0,87.8397674418609,293.990342458089
1,"Southern","2021-09-07",2021249,2021,249,304.633488372093,0,88.6702790697674,295.960454305013
1,"Southern","2021-09-08",2021250,2021,250,305.096744186047,0,89.5041395348846,295.392115275065
1,"Southern","2021-09-09",2021251,2021,251,300.184545454545,0,80.662181818181,295.503238677979
1,"Southern","2021-09-11",2021253,2021,253,300.467619047619,0,81.1717142857142,291.74294535319
1,"Southern","2021-09-12",2021254,2021,254,291.96,0,65.858,294.196590423584
1,"Southern","2021-09-13",2021255,2021,255,304.059523809524,1,87.6371428571433,298.607732137044
1,"Southern","2021-09-16",2021258,2021,258,304.672558139535,0,88.740604651163,297.351638793945
1,"Southern","2021-09-19",2021261,2021,261,298.66,0,77.9180000000001,296.857332865397
1,"Southern","2021-09-21",2021263,2021,263,299.610526315789,0,79.6289473684203,292.756932576497
1,"Southern","2021-09-25",2021267,2021,267,299.963181818182,0,80.2637272727277,292.065383911133
1,"Southern","2021-09-26",2021268,2021,268,299.9525,0,80.2445,288.346747080485
1,"Southern","2021-09-27",2021269,2021,269,300.328372093023,0,80.9210697674415,289.896429697673
1,"Southern","2021-09-28",2021270,2021,270,300.340930232558,0,80.9436744186044,291.363337198893
1,"Southern","2021-09-30",2021272,2021,272,298.499047619048,0,77.6282857142864,288.42368443807
1,"Southern","2021-10-01",2021273,2021,273,298.451875,1,77.543375,289.636254628499
1,"Southern","2021-10-02",2021274,2021,274,299.395813953488,0,79.2424651162785,289.842381795247
1,"Southern","2021-10-04",2021276,2021,276,303.348181818182,0,86.3567272727277,296.096722920736
1,"Southern","2021-10-08",2021280,2021,280,300.341860465116,0,80.9453488372088,294.273170471191
1,"Southern","2021-10-09",2021281,2021,281,296.896923076923,0,74.7444615384614,290.8251953125
1,"Southern","2021-10-15",2021287,2021,287,300.012093023256,0,80.3517674418608,295.01829401652
1,"Southern","2021-10-16",2021288,2021,288,298.8,0,78.1700000000001,290.277327219645
1,"Southern","2021-10-18",2021290,2021,290,290.941,0,64.0238,278.644400278727
1,"Southern","2021-10-19",2021291,2021,291,291.38,0,64.814,282.63768641154
1,"Southern","2021-10-20",2021292,2021,292,296.561860465116,0,74.1413488372089,285.879589080811
1,"Southern","2021-10-21",2021293,2021,293,297.877727272727,0,76.5099090909086,288.425985972087
1,"Southern","2021-10-22",2021294,2021,294,299.36511627907,0,79.187209302326,287.156871795654
1,"Southern","2021-10-23",2021295,2021,295,293.297575757576,0,68.2656363636368,286.347023010254
1,"Southern","2021-10-25",2021297,2021,297,290.264,0,62.8052000000001,287.2979443868
1,"Southern","2021-10-26",2021298,2021,298,298.461428571429,0,77.5605714285722,283.297477722168
1,"Southern","2021-10-27",2021299,2021,299,292.028,0,65.9804000000001,278.890614827474
1,"Southern","2021-10-29",2021301,2021,301,286.45,0,55.94,277.399473826091
1,"Southern","2021-11-01",2021304,2021,304,289.504,0,61.4372000000001,280.814414978027
1,"Southern","2021-11-02",2021305,2021,305,291.122857142857,0,64.3511428571427,277.920374552409
1,"Southern","2021-11-04",2021307,2021,307,285.975813953488,0,55.0864651162784,278.419490814209
1,"Southern","2021-11-06",2021309,2021,309,284.987906976744,0,53.3082325581392,276.070574442546
1,"Southern","2021-11-07",2021310,2021,310,286.749090909091,0,56.4783636363639,277.325790405273
1,"Southern","2021-11-09",2021312,2021,312,291.84976744186,0,65.6595813953481,282.98842493693
1,"Southern","2021-11-10",2021313,2021,313,294.56,0,70.538,284.230913798014
1,"Southern","2021-11-11",2021314,2021,314,292.826842105263,0,67.4183157894734,281.560609181722
1,"Southern","2021-11-12",2021315,2021,315,289.2485,0,60.9773,282.728391011556
1,"Southern","2021-11-13",2021316,2021,316,284,0,51.53,274.95486831665
1,"Southern","2021-11-16",2021319,2021,319,283.155,0,50.009,273.670684814453
1,"Southern","2021-11-17",2021320,2021,320,285.287619047619,1,53.8477142857142,277.797342936198
1,"Southern","2021-11-18",2021321,2021,321,285.36,0,53.9780000000001,281.4372215271
1,"Southern","2021-11-19",2021322,2021,322,292.483636363636,0,66.8005454545448,268.412006378174
1,"Southern","2021-11-20",2021323,2021,323,282.508125,0,48.8446250000001,272.207609812419
1,"Southern","2021-11-22",2021325,2021,325,284.130714285714,0,51.7652857142853,273.816410064697
1,"Southern","2021-11-24",2021327,2021,327,280.352682926829,0,44.9648292682922,270.970586140951
1,"Southern","2021-11-25",2021328,2021,328,282.639047619048,0,49.0802857142864,274.98105875651
1,"Southern","2021-11-27",2021330,2021,330,281.315,0,46.697,261.775802612305
1,"Southern","2021-11-28",2021331,2021,331,280.43,0,45.1040000000001,276.987335205078
1,"Southern","2021-11-30",2021333,2021,333,281.389756097561,0,46.8315609756099,270.815587361654
1,"Southern","2021-12-02",2021335,2021,335,284.282325581395,1,52.0381860465111,277.142862955729
1,"Southern","2021-12-05",2021338,2021,338,286.840952380952,0,56.6437142857136,274.021817525228
1,"Southern","2021-12-06",2021339,2021,339,282.723428571429,0,49.2321714285722,278.548739115397
1,"Southern","2021-12-08",2021341,2021,341,271.16,0,28.4180000000001,273.314553578695
1,"Southern","2021-12-13",2021346,2021,346,282.119459459459,0,48.1450270270262,273.904863993327
1,"Southern","2021-12-14",2021347,2021,347,283.615714285714,0,50.8382857142852,274.667823791504
1,"Southern","2021-12-15",2021348,2021,348,283.706976744186,0,51.0025581395349,275.061278025309
1,"Southern","2021-12-16",2021349,2021,349,284.339069767442,0,52.1403255813957,276.920748392741
1,"Southern","2021-12-21",2021354,2021,354,278.886976744186,0,42.3265581395348,269.956106821696
1,"Southern","2021-12-23",2021356,2021,356,279.603333333333,0,43.6159999999995,267.306700388591
1,"Southern","2021-12-24",2021357,2021,357,276.922325581395,0,38.790186046511,271.469585418701
1,"Southern","2021-12-25",2021358,2021,358,283.284186046512,0,50.2415348837216,276.769425710042
1,"Southern","2021-12-27",2021360,2021,360,285.909302325581,0,54.9667441860458,269.989246368408
1,"Southern","2022-01-05",2022004,2022,4,271.913333333333,0,29.7739999999995,264.649445851644
1,"Southern","2022-01-08",2022007,2022,7,271.36,0,28.7780000000001,261.731790542603
1,"Southern","2022-01-09",2022008,2022,8,272.880540540541,0,31.5149729729739,261.275979995728
1,"Southern","2022-01-10",2022009,2022,9,271.016,0,28.1588000000001,261.234766642253
1,"Southern","2022-01-12",2022011,2022,11,272.791111111111,0,31.3539999999998,262.988801956177
1,"Southern","2022-01-13",2022012,2022,12,271.975151515152,0,29.8852727272736,272.591492970784
1,"Southern","2022-01-14",2022013,2022,13,273.457391304348,0,32.5533043478264,267.369598388672
1,"Southern","2022-01-15",2022014,2022,14,280.641025641026,0,45.4838461538468,257.402053833008
1,"Southern","2022-01-20",2022019,2022,19,271.42875,0,28.90175,266.870058059692
1,"Southern","2022-01-22",2022021,2022,21,266.32,0,19.706,263.711957931519
1,"Southern","2022-01-23",2022022,2022,22,272.736153846154,0,31.2550769230773,265.869364420573
1,"Southern","2022-01-24",2022023,2022,23,276.84,0,38.642,266.548142751058
1,"Southern","2022-01-25",2022024,2022,24,277.715,0,40.217,268.410975138346
1,"Southern","2022-01-27",2022026,2022,26,275.092380952381,0,35.4962857142859,265.579186121623
1,"Southern","2022-01-28",2022027,2022,27,275.494761904762,0,36.2205714285717,269.722918192546
1,"Southern","2022-02-01",2022031,2022,31,269.763529411765,0,25.904352941177,268.568511962891
1,"Southern","2022-02-02",2022032,2022,32,277.98511627907,0,40.703209302326,272.212861378988
1,"Southern","2022-02-03",2022033,2022,33,277.362285714286,0,39.5821142857148,273.500984191895
1,"Southern","2022-02-06",2022036,2022,36,275.068717948718,0,35.4536923076925,266.867483774821
1,"Southern","2022-02-07",2022037,2022,37,276.719069767442,0,38.4243255813957,274.180145263672
1,"Southern","2022-02-09",2022039,2022,39,280.608372093023,0,45.4250697674414,271.810262044271
1,"Southern","2022-02-10",2022040,2022,40,282.270454545455,0,48.416818181819,272.405742645264
1,"Southern","2022-02-11",2022041,2022,41,286.057209302326,0,55.2329767441868,275.115782419841
1,"Southern","2022-02-12",2022042,2022,42,286.595714285714,0,56.2022857142852,274.834403991699
1,"Southern","2022-02-13",2022043,2022,43,285.136190476191,0,53.5751428571439,267.826511383057
1,"Southern","2022-02-15",2022045,2022,45,274.065,0,33.647,268.249951680501
1,"Southern","2022-02-16",2022046,2022,46,278.823809523809,0,42.2128571428563,266.751183827718
1,"Southern","2022-02-17",2022047,2022,47,279.380606060606,0,43.2150909090908,273.120909372966
1,"Southern","2022-02-19",2022049,2022,49,271.946666666667,0,29.8340000000006,263.815398534139
1,"Southern","2022-02-21",2022051,2022,51,280.225909090909,0,44.7366363636362,271.948740641276
1,"Southern","2022-02-22",2022052,2022,52,286.479047619048,0,55.9922857142865,276.24356842041
1,"Southern","2022-02-27",2022057,2022,57,274.913333333333,0,35.1739999999995,270.772371927897
1,"Southern","2022-02-28",2022058,2022,58,284.241363636364,0,51.9644545454552,272.972661336263
1,"Southern","2022-03-01",2022059,2022,59,285.162857142857,0,53.6231428571426,271.389995574951
1,"Southern","2022-03-03",2022061,2022,61,287.546,0,57.9128,274.579397837321
1,"Southern","2022-03-04",2022062,2022,62,290.004651162791,0,62.3383720930238,270.418769836426
1,"Southern","2022-03-05",2022063,2022,63,280.807586206897,0,45.7836551724146,274.195112864176
1,"Southern","2022-03-06",2022064,2022,64,287.547906976744,0,57.9162325581392,278.168869018555
1,"Southern","2022-03-09",2022067,2022,67,283.708780487805,0,51.005804878049,271.292466481527
1,"Southern","2022-03-11",2022069,2022,69,281.541935483871,0,47.1054838709678,278.434908548991
1,"Southern","2022-03-12",2022070,2022,70,289.287027027027,0,61.0466486486487,262.411087036133
1,"Southern","2022-03-14",2022072,2022,72,276.733103448276,0,38.4495862068968,274.378421783447
1,"Southern","2022-03-15",2022073,2022,73,290.918181818182,0,63.9827272727277,279.393235524495
1,"Southern","2022-03-16",2022074,2022,74,293.242790697675,0,68.167023255815,283.766558329264
1,"Southern","2022-03-17",2022075,2022,75,295.775813953488,0,72.7264651162785,280.146606445312
1,"Southern","2022-03-19",2022077,2022,77,296.20619047619,0,73.501142857142,284.064212799072
1,"Southern","2022-03-22",2022080,2022,80,294.682272727273,0,70.7580909090915,281.963680267334
1,"Southern","2022-03-26",2022084,2022,84,292.701363636364,0,67.1924545454553,273.566632588704
1,"Southern","2022-03-30",2022088,2022,88,282.4665,0,48.7697,272.390383402507
1,"Southern","2022-04-02",2022091,2022,91,288.104210526316,0,58.9175789473689,274.772491455078
1,"Southern","2022-04-03",2022092,2022,92,291.960465116279,0,65.8588372093023,276.030834197998
1,"Southern","2022-04-05",2022094,2022,94,291.881363636364,1,65.7164545454552,279.985378265381
1,"Southern","2022-04-09",2022098,2022,98,294.872558139535,0,71.100604651163,279.035846710205
1,"Southern","2022-04-10",2022099,2022,99,283.635,0,50.873,270.928340911865
1,"Southern","2022-04-12",2022101,2022,101,280.85,0,45.8600000000001,285.919835408529
1,"Southern","2022-04-15",2022104,2022,104,300.898571428572,0,81.9474285714296,284.460227966309
1,"Southern","2022-04-16",2022105,2022,105,301.027906976744,0,82.1802325581393,283.331864674886
1,"Southern","2022-04-17",2022106,2022,106,300.647906976744,0,81.4962325581393,279.214467366536
1,"Southern","2022-04-18",2022107,2022,107,293.808421052632,0,69.1851578947377,270.439130147298
1,"Southern","2022-04-21",2022110,2022,110,295.240952380952,0,71.7637142857137,279.800684611003
1,"Southern","2022-04-23",2022112,2022,112,299.848372093023,0,80.0570697674414,286.547879536947
1,"Southern","2022-04-25",2022114,2022,114,302.217619047619,0,84.3217142857142,286.292724609375
1,"Southern","2022-04-29",2022118,2022,118,291.063414634146,0,64.2441463414629,278.607889811198
1,"Southern","2022-04-30",2022119,2022,119,297.536666666667,0,75.8960000000006,283.20739364624
1,"Southern","2022-05-01",2022120,2022,120,296.132727272727,0,73.3689090909086,283.285002390544
1,"Southern","2022-05-03",2022122,2022,122,297.693,0,76.1774,287.393349965413
1,"Southern","2022-05-10",2022129,2022,129,296.785,0,74.5430000000001,282.817236582438
1,"Southern","2022-05-11",2022130,2022,130,301.241860465116,0,82.5653488372089,285.708958943685
1,"Southern","2022-05-12",2022131,2022,131,294.498947368421,0,70.4281052631578,287.754044850667
1,"Southern","2022-05-18",2022137,2022,137,304.505581395349,0,88.4400465116282,289.202011108398
1,"Southern","2022-05-19",2022138,2022,138,299.704090909091,0,79.7973636363639,291.807214101156
1,"Southern","2022-05-20",2022139,2022,139,303.116363636364,0,85.9394545454552,296.323029836019
1,"Southern","2022-05-21",2022140,2022,140,300.628888888889,0,81.4620000000002,300.002216339111
1,"Southern","2022-05-22",2022141,2022,141,297.48,0,75.7940000000001,300.40744527181
1,"Southern","2022-05-23",2022142,2022,142,308.96976744186,0,96.475581395348,292.030372619629
1,"Southern","2022-05-24",2022143,2022,143,296.36,0,73.7780000000001,286.856105804443
1,"Southern","2022-05-29",2022148,2022,148,302.577333333333,0,84.9691999999994,295.466283162435
1,"Southern","2022-05-30",2022149,2022,149,304.839024390244,0,89.0402439024392,297.625157674154
1,"Southern","2022-05-31",2022150,2022,150,305.292857142857,1,89.8571428571426,300.367949167887
1,"Southern","2022-06-01",2022151,2022,151,310.575454545455,0,99.365818181819,301.476680755615
1,"Southern","2022-06-02",2022152,2022,152,301.54,0,83.1020000000001,300.354934692383
1,"Southern","2022-06-03",2022153,2022,153,307.844761904762,0,94.4505714285716,294.73815536499
1,"Southern","2022-06-05",2022155,2022,155,308.157894736842,0,95.0142105263157,291.565339406331
1,"Southern","2022-06-06",2022156,2022,156,305.907441860465,0,90.963395348837,292.645899454753
1,"Southern","2022-06-07",2022157,2022,157,306.451818181818,0,91.9432727272724,290.748725891113
1,"Southern","2022-06-08",2022158,2022,158,302.36,0,84.5780000000001,297.208029429118
1,"Southern","2022-06-10",2022160,2022,160,303.867777777778,0,87.2920000000004,292.953430175781
1,"Southern","2022-06-11",2022161,2022,161,300.074857142857,0,80.4647428571427,293.384436289469
1,"Southern","2022-06-14",2022164,2022,164,306.954074074074,0,92.8473333333333,300.188986460368
1,"Southern","2022-06-16",2022166,2022,166,305.660909090909,0,90.5196363636362,296.450621287028
1,"Southern","2022-06-18",2022168,2022,168,302.906875,0,85.5623750000001,291.035621643066
1,"Southern","2022-06-20",2022170,2022,170,301.920930232558,0,83.7876744186045,291.40557607015
1,"Southern","2022-06-21",2022171,2022,171,307.994418604651,0,94.7199534883719,295.092903137207
1,"Southern","2022-06-26",2022176,2022,176,309.272272727273,0,97.0200909090914,297.931440989176
1,"Southern","2022-06-27",2022177,2022,177,304.198048780488,0,87.8864878048785,297.299601236979
1,"Southern","2022-06-29",2022179,2022,179,302.998571428571,0,85.7274285714278,296.523431142171
1,"Southern","2022-06-30",2022180,2022,180,308.846666666667,0,96.2540000000006,298.974952697754
1,"Southern","2022-07-01",2022181,2022,181,311.164545454545,0,100.426181818181,300.41957728068
1,"Southern","2022-07-02",2022182,2022,182,308.729090909091,0,96.0423636363638,300.72311147054
1,"Southern","2022-07-03",2022183,2022,183,312.88,0,103.514,300.255100250244
1,"Southern","2022-07-05",2022185,2022,185,310.66,1,99.5180000000001,297.78523127238
1,"Southern","2022-07-12",2022192,2022,192,308.564651162791,0,95.7463720930238,297.599135080973
1,"Southern","2022-07-13",2022193,2022,193,304.517073170732,0,88.4607317073176,300.858652750651
1,"Southern","2022-07-14",2022194,2022,194,309.670476190476,0,97.7368571428568,300.107791900635
1,"Southern","2022-07-15",2022195,2022,195,305.451578947368,0,90.1428421052624,299.413829803467
1,"Southern","2022-07-16",2022196,2022,196,309.459069767442,0,97.3563255813956,299.320678710938
1,"Southern","2022-07-20",2022200,2022,200,303.540625,0,86.703125,301.824568430583
1,"Southern","2022-07-21",2022201,2022,201,311.903720930233,0,101.756697674419,302.402168273926
1,"Southern","2022-07-23",2022203,2022,203,313.154090909091,0,104.007363636364,303.533888498942
1,"Southern","2022-07-24",2022204,2022,204,309.401333333333,0,97.2523999999995,303.231700897217
1,"Southern","2022-07-25",2022205,2022,205,308.364444444444,0,95.3859999999993,302.541859944661
1,"Southern","2022-07-31",2022211,2022,211,308.319090909091,0,95.3043636363639,297.999837239583
1,"Southern","2022-08-01",2022212,2022,212,301.561818181818,0,83.1412727272725,299.016939798991
1,"Southern","2022-08-03",2022214,2022,214,305.741818181818,0,90.6652727272725,301.285217285156
1,"Southern","2022-08-04",2022215,2022,215,310.826818181818,0,99.8182727272724,302.808806101481
1,"Southern","2022-08-05",2022216,2022,216,306.102105263158,0,91.3137894736845,303.228974660238
1,"Southern","2022-08-06",2022217,2022,217,308.482926829268,0,95.5992682926825,301.025563557943
1,"Southern","2022-08-08",2022219,2022,219,308.973333333333,0,96.4819999999995,302.87678527832
1,"Southern","2022-08-09",2022220,2022,220,305.660666666667,0,90.5192000000006,303.909734090169
1,"Southern","2022-08-10",2022221,2022,221,307.972857142857,0,94.6811428571426,303.766429901123
1,"Southern","2022-08-12",2022223,2022,223,302.39652173913,0,84.643739130434,296.727085113525
1,"Southern","2022-08-13",2022224,2022,224,307.675714285714,0,94.1462857142852,294.191556294759
1,"Southern","2022-08-14",2022225,2022,225,305.039069767442,0,89.4003255813957,295.070358276367
1,"Southern","2022-08-15",2022226,2022,226,308.541395348837,0,95.7045116279066,294.813897450765
1,"Southern","2022-08-17",2022228,2022,228,305.828636363636,0,90.8215454545449,297.416007995605
1,"Southern","2022-08-19",2022230,2022,230,304.695348837209,0,88.7816279069762,297.228795369466
1,"Southern","2022-08-20",2022231,2022,231,306.881395348837,0,92.7165116279066,299.627578735352
1,"Southern","2022-08-21",2022232,2022,232,304.365,0,88.1870000000001,297.457997639974
1,"Southern","2022-08-24",2022235,2022,235,304.92,0,89.1860000000001,298.591904958089
1,"Southern","2022-08-25",2022236,2022,236,307.06,0,93.038,299.684190114339
1,"Southern","2022-08-26",2022237,2022,237,306.264878048781,0,91.6067804878058,300.243300120036
1,"Southern","2022-08-27",2022238,2022,238,306.229230769231,0,91.5426153846158,300.451732635498
1,"Southern","2022-08-28",2022239,2022,239,305.065,0,89.447,300.899973551432
1,"Southern","2022-08-29",2022240,2022,240,305.946046511628,0,91.0328837209305,301.268257141113
1,"Southern","2022-08-30",2022241,2022,241,301.781904761905,0,83.5374285714291,300.655030568441
1,"Southern","2022-08-31",2022242,2022,242,308.768095238095,0,96.112571428571,296.127663930257
1,"Southern","2022-09-01",2022243,2022,243,302.150434782609,0,84.2007826086963,296.117989857992
1,"Southern","2022-09-02",2022244,2022,244,308.317209302326,0,95.3009767441868,295.492418924967
1,"Southern","2022-09-03",2022245,2022,245,303.743,0,87.0674,298.078072865804
1,"Southern","2022-09-04",2022246,2022,246,302.829285714286,0,85.4227142857149,299.406403859456
1,"Southern","2022-09-05",2022247,2022,247,309.000465116279,0,96.5308372093022,297.546198527018
1,"Southern","2022-09-10",2022252,2022,252,303.8,0,87.1700000000001,293.886025746663
1,"Southern","2022-09-14",2022256,2022,256,300.1624,0,80.62232,291.996596018473
1,"Southern","2022-09-15",2022257,2022,257,301.679090909091,0,83.3523636363638,293.108029683431
1,"Southern","2022-09-16",2022258,2022,258,301.993023255814,0,83.9174418604653,292.498499552409
1,"Southern","2022-09-17",2022259,2022,259,301.449090909091,0,82.9383636363639,294.397804260254
1,"Southern","2022-09-18",2022260,2022,260,303.050697674419,0,85.8212558139542,294.117416381836
1,"Southern","2022-09-19",2022261,2022,261,304.086046511628,0,87.6848837209305,296.317092895508
1,"Southern","2022-09-20",2022262,2022,262,304.509230769231,0,88.4466153846159,295.460151672363
1,"Southern","2022-09-21",2022263,2022,263,304.885454545454,0,89.1238181818173,295.301208496094
1,"Southern","2022-09-22",2022264,2022,264,300.5675,0,81.3515,292.138886769613
1,"Southern","2022-09-24",2022266,2022,266,295.342380952381,0,71.9462857142859,286.300792694092
1,"Southern","2022-09-25",2022267,2022,267,294.232,0,69.9476000000001,289.101788838704
1,"Southern","2022-09-27",2022269,2022,269,298.971052631579,0,78.4778947368423,286.451059977214
1,"Southern","2022-09-28",2022270,2022,270,298.753333333333,0,78.0859999999994,283.705248514811
1,"Southern","2022-09-29",2022271,2022,271,295.648636363636,0,72.4975454545448,283.574010213216
1,"Southern","2022-09-30",2022272,2022,272,297.747906976744,0,76.2762325581392,279.844158172607
1,"Southern","2022-10-07",2022279,2022,279,294.902325581395,1,71.1541860465111,288.870445251465
1,"Southern","2022-10-08",2022280,2022,280,297.965909090909,0,76.6686363636363,281.287667592367
1,"Southern","2022-10-09",2022281,2022,281,287.71375,0,58.2147500000001,280.508522033691
1,"Southern","2022-10-10",2022282,2022,282,292.675454545454,0,67.1458181818172,283.458419799805
1,"Southern","2022-10-28",2022300,2022,300,292.447804878049,0,66.7360487804882,277.619749704997
1,"Southern","2022-10-30",2022302,2022,302,291.697272727273,0,65.3850909090914,282.289994557699
1,"Southern","2022-11-02",2022305,2022,305,293.249677419355,0,68.1794193548391,285.468079884847
1,"Southern","2022-11-03",2022306,2022,306,287.82303030303,0,58.4114545454541,286.382775624593
1,"Southern","2022-11-04",2022307,2022,307,293.309302325581,0,68.2867441860458,287.155895233154
1,"Southern","2022-11-05",2022308,2022,308,286.061904761905,0,55.241428571429,288.243470509847
1,"Southern","2022-11-06",2022309,2022,309,295.788571428571,0,72.7494285714278,287.277751922607
1,"Southern","2022-11-08",2022311,2022,311,296.981904761905,0,74.8974285714291,278.123867034912
1,"Southern","2022-11-09",2022312,2022,312,283.67,0,50.9360000000001,278.180859883626
1,"Southern","2022-11-10",2022313,2022,313,288.616190476191,0,59.8391428571438,283.667217254639
1,"Southern","2022-11-11",2022314,2022,314,291.943720930233,0,65.8286976744194,285.386297861735
1,"Southern","2022-11-13",2022316,2022,316,293.234285714286,0,68.1517142857148,272.365844726562
1,"Southern","2022-11-14",2022317,2022,317,286.156097560976,0,55.4109756097568,273.44078318278
1,"Southern","2022-11-15",2022318,2022,318,283.718461538462,0,51.0232307692317,271.143712361654
1,"Southern","2022-11-18",2022321,2022,321,281.740476190476,0,47.4628571428568,267.321254730225
1,"Southern","2022-11-19",2022322,2022,322,282.268181818182,0,48.4127272727276,268.996129353841
1,"Southern","2022-11-20",2022323,2022,323,280.984736842105,0,46.1025263157891,260.945204416911
1,"Southern","2022-11-21",2022324,2022,324,278.178139534884,0,41.0506511627912,268.306798299154
1,"Southern","2022-11-22",2022325,2022,325,279.302857142857,0,43.0751428571427,272.965216318766
1,"Southern","2022-11-23",2022326,2022,326,285.058139534884,0,53.4346511627912,274.743956247966
1,"Southern","2022-11-24",2022327,2022,327,286.86,0,56.6780000000001,276.003925323486
1,"Southern","2022-11-25",2022328,2022,328,284.459047619048,0,52.3562857142865,273.747519175212
1,"Southern","2022-11-26",2022329,2022,329,280.64,0,45.482,274.504793802897
1,"Southern","2022-11-27",2022330,2022,330,284.645,0,52.691,274.057776133219
1,"Southern","2022-11-29",2022332,2022,332,281.153333333333,0,46.4059999999995,276.701236724854
1,"Southern","2022-12-02",2022335,2022,335,279.780512820513,0,43.9349230769235,271.11367670695
1,"Southern","2022-12-03",2022336,2022,336,280.000454545454,0,44.3308181818172,271.621125539144
1,"Southern","2022-12-05",2022338,2022,338,276.952857142857,0,38.8451428571426,270.54029083252
1,"Southern","2022-12-06",2022339,2022,339,274.781666666667,0,34.9370000000006,272.893936157227
1,"Southern","2022-12-09",2022342,2022,342,285.540571428571,0,54.3030285714279,276.392655690511
1,"Southern","2022-12-10",2022343,2022,343,282.835454545455,0,49.433818181819,270.641806284587
1,"Southern","2022-12-11",2022344,2022,344,278.468571428571,0,41.5734285714279,274.91716003418
1,"Southern","2022-12-14",2022347,2022,347,278.131707317073,1,40.9670731707314,267.822640736898
1,"Southern","2022-12-17",2022350,2022,350,282.802272727273,0,49.3740909090915,268.852392832438
1,"Southern","2022-12-18",2022351,2022,351,278.579024390244,0,41.7722439024392,265.872417449951
1,"Southern","2022-12-19",2022352,2022,352,277.692173913043,0,40.1759130434775,262.914213816325
1,"Southern","2022-12-20",2022353,2022,353,278.037619047619,0,40.7977142857142,267.568701426188
1,"Southern","2022-12-21",2022354,2022,354,277.125714285714,0,39.1562857142853,270.71364847819
1,"Southern","2022-12-22",2022355,2022,355,277.95,0,40.64,265.900391896566
1,"Southern","2022-12-26",2022359,2022,359,271.426666666667,0,28.8980000000007,262.636409123739
1,"Southern","2022-12-27",2022360,2022,360,273.117142857143,0,31.9408571428574,270.628247578939
1,"Southern","2022-12-28",2022361,2022,361,276.054,0,37.2272,269.799559275309
1,"Southern","2022-12-29",2022362,2022,362,275.595909090909,0,36.4026363636362,272.38735071818
1,"Southern","2022-12-30",2022363,2022,363,280.974545454546,0,46.0841818181828,275.253302256266
1,"Southern","2022-12-31",2022364,2022,364,281.383636363636,0,46.8205454545449,278.265800476074
1,"Southern","2023-01-02",2023001,2023,1,285.611764705882,0,54.4311764705877,281.361719767253
1,"Southern","2023-01-06",2023005,2023,5,280.718333333333,0,45.6229999999995,274.580603281657
1,"Southern","2023-01-08",2023007,2023,7,280.216,0,44.7188000000001,271.089577992757
1,"Southern","2023-01-10",2023009,2023,9,280.828181818182,0,45.8207272727276,269.787030537923
1,"Southern","2023-01-11",2023010,2023,10,279.656744186046,0,43.7121395348829,271.244608561198
1,"Southern","2023-01-13",2023012,2023,12,278.715,0,42.017,272.71753692627
1,"Southern","2023-01-14",2023013,2023,13,281.698139534884,0,47.3866511627912,259.984101613363
1,"Southern","2023-01-16",2023015,2023,15,274.613043478261,0,34.6334782608698,267.068365732829
1,"Southern","2023-01-17",2023016,2023,16,281.47,0,46.9760000000001,273.256811777751
1,"Southern","2023-01-19",2023018,2023,18,284.570454545455,0,52.556818181819,273.650394439697
1,"Southern","2023-01-21",2023020,2023,20,281.5736,0,47.16248,268.120112101237
1,"Southern","2023-01-25",2023024,2023,24,279.014418604651,0,42.5559534883718,265.914120992025
1,"Southern","2023-01-28",2023027,2023,27,276.192,0,37.4756000000001,269.43341700236
1,"Southern","2023-02-02",2023032,2023,32,275.638888888889,0,36.4800000000003,271.010239919027
1,"Southern","2023-02-03",2023033,2023,33,280.193023255814,0,44.6774418604653,258.206335703532
1,"Southern","2023-02-04",2023034,2023,34,275.778461538462,0,36.7312307692317,255.652904510498
1,"Southern","2023-02-05",2023035,2023,35,274.71619047619,0,34.819142857142,263.39329401652
1,"Southern","2023-02-07",2023037,2023,37,282.47,0,48.7760000000001,270.469459533691
1,"Southern","2023-02-09",2023039,2023,39,287.101176470588,0,57.1121176470584,276.224281311035
1,"Southern","2023-02-11",2023041,2023,41,286.783636363636,1,56.5405454545448,272.66811243693
1,"Southern","2023-02-12",2023042,2023,42,281.235609756098,0,46.5540975609764,271.699087778727
1,"Southern","2023-02-14",2023044,2023,44,277.12,0,39.1460000000001,276.129744211833
1,"Southern","2023-02-15",2023045,2023,45,281.068571428571,1,46.2534285714278,276.298950195312
1,"Southern","2023-02-19",2023049,2023,49,280.245581395349,0,44.7720465116283,272.66322962443
