"policeDistrict","date","temp_K","callscount","temp_F","PM25","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"Central","2022-02-03",278.271111111111,0,41.2179999999998,13.8,2.68,0,0.49,0,0,43,59,39,190,210,12.1,23,1,1,0,0,0,0,0
"Central","2022-02-06",267.988,0,22.7084,10.5,3.58,0,0,0,0,26,35,18,60,40,12.1,21,0,0,0,0,0,0,0
"Central","2022-02-07",272.868888888889,0,31.4940000000002,6.9,3.58,0,0.06,0,0,35,43,30,280,300,8.9,13,1,0,0,0,0,0,0
"Central","2022-02-07",272.868888888889,0,31.4940000000002,10.8,3.58,0,0.06,0,0,35,43,30,280,300,8.9,13,1,0,0,0,0,0,0
"Central","2022-02-09",281.275555555556,0,46.6260000000009,14.5,3.58,0,0,0,0,37,56,23,110,140,16.1,21,0,0,0,0,0,0,0
"Central","2022-02-10",277.505555555556,0,39.8400000000009,5.6,6.26,0,0,0,0,47,61,32,240,250,23,38,0,0,0,0,0,0,0
"Central","2022-02-10",277.505555555556,0,39.8400000000009,9.3,6.26,0,0,0,0,47,61,32,240,250,23,38,0,0,0,0,0,0,0
"Central","2022-02-11",280.481111111111,0,45.1959999999998,12.9,5.82,0,0,0,0,45,67,28,200,190,19.9,36,0,0,0,0,0,0,0
"Central","2022-02-12",281.117777777778,0,46.3419999999996,8.2,9.62,0,0,0,0,56,60,42,310,290,19.9,25.1,0,0,0,0,0,0,0
"Central","2022-02-13",278.386666666667,0,41.4260000000006,6.5,5.82,0,0.14,0.7,0,38,42,26,310,350,13,21,1,0,0,1,0,0,0
"Central","2022-02-13",278.386666666667,0,41.4260000000006,9.7,5.82,0,0.14,0.7,0,38,42,26,310,350,13,21,1,0,0,1,0,0,0
"Central","2022-02-15",272.841111111111,0,31.4439999999998,16.2,2.91,0,0,0,0,27,39,16,110,110,14.1,17,0,0,0,0,0,0,0
"Central","2022-02-16",273.42,0,32.486,10.5,3.36,0,0,0,0,35,53,20,120,160,14.1,21,0,0,0,0,0,0,0
"Central","2022-02-16",273.42,0,32.486,13.6,3.36,0,0,0,0,35,53,20,120,160,14.1,21,0,0,0,0,0,0,0
"Central","2022-02-17",276.009111111111,0,37.1463999999998,8.9,7.61,0,0.03,0,0,52,70,37,200,200,21,34,0,0,0,0,0,0,0
"Central","2022-02-18",274.135555555556,0,33.7740000000008,7.4,16.33,0,0.12,0,0,53,68,27,290,310,40,65.1,0,0,0,0,0,0,0
"Central","2022-02-20",271.488888888889,0,29.0100000000002,7,4.25,0,0,0,0,29,43,16,110,110,15,21.9,0,0,0,0,0,0,0
"Central","2022-02-21",274.927777777778,0,35.2000000000005,11.2,3.8,0,0,0,0,41,65,24,110,140,15,19,0,0,0,0,0,0,0
"Central","2022-02-22",279.957777777778,0,44.2540000000005,7.9,7.38,0,0.09,0,0,50,67,38,210,200,21.9,40,1,0,0,0,0,0,1
"Central","2022-02-22",279.957777777778,0,44.2540000000005,10.6,7.38,0,0.09,0,0,50,67,38,210,200,21.9,40,1,0,0,0,0,0,1
"Central","2022-02-27",275.145555555555,0,35.5919999999999,11.2,9.84,0,0,0,0,40,54,28,270,280,23,32,0,0,0,0,0,0,0
"Central","2022-02-28",285.32,0,53.906,5,8.05,0,0,0,0,43,49,34,340,340,17,25.1,0,0,0,0,0,0,0
"Central","2022-02-28",285.32,0,53.906,7.9,8.05,0,0,0,0,43,49,34,340,340,17,25.1,0,0,0,0,0,0,0
"Central","2022-03-01",281.358888888889,0,46.7760000000002,9,3.13,0,0,0,0,40,55,28,230,200,13,21,0,0,0,0,0,0,0
"Central","2022-03-02",274.08,0,33.674,8.9,4.03,0,0,0,0,49,63,33,300,280,17,23.9,0,0,0,0,0,0,0
"Central","2022-03-03",282.60625,0,49.02125,2.6,11.18,0,0,0,0,51,56,34,290,340,21.9,32,0,0,0,0,0,0,0
"Central","2022-03-03",282.60625,0,49.02125,1.5,11.18,0,0,0,0,51,56,34,290,340,21.9,32,0,0,0,0,0,0,0
"Central","2022-03-04",285.088888888889,0,53.4900000000003,4.7,5.14,0,0,0,0,36,46,26,40,50,13,19,0,0,0,0,0,0,0
"Central","2022-03-05",278.562222222222,1,41.7419999999996,7.5,5.59,0,0,0,0,41,57,30,110,110,18.1,25.1,0,0,0,0,0,0,0
"Central","2022-03-06",288.393333333333,0,59.4379999999994,9.5,8.28,0,0.12,0,0,58,78,41,250,190,18.1,29.1,1,0,1,0,0,0,1
"Central","2022-03-09",282.0775,0,48.0695,3.8,6.71,0,0.55,0,0,43,45,36,100,100,16.1,23,1,0,0,0,0,0,0
"Central","2022-03-09",282.0775,0,48.0695,3,6.71,0,0.55,0,0,43,45,36,100,100,16.1,23,1,0,0,0,0,0,0
"Central","2022-03-11",287.146666666667,1,57.1940000000006,8.3,4.7,0,0,0,0,46,60,31,140,150,16.1,23.9,1,0,0,0,0,0,0
"Central","2022-03-12",283.98625,0,51.5052500000001,2,14.54,0,0.69,0.4,0,41,49,23,280,310,30,44.1,1,0,0,0,0,0,1
"Central","2022-03-14",272.876666666667,0,31.5080000000007,5.4,4.47,0,0,0,0,43,63,26,130,110,15,21,0,0,0,0,0,0,0
"Central","2022-03-15",282.312222222222,0,48.4919999999996,8.7,3.13,0,0,0,0,53,73,33,240,230,15,21.9,0,0,0,0,0,0,0
"Central","2022-03-15",282.312222222222,0,48.4919999999996,8.6,3.13,0,0,0,0,53,73,33,240,230,15,21.9,0,0,0,0,0,0,0
"Central","2022-03-16",286.386666666667,1,55.8259999999998,9.1,4.92,0,0,0,0,56,72,40,110,120,17,23.9,0,0,0,0,0,0,0
"Central","2022-03-17",289.832222222222,0,62.0279999999996,9,4.47,0,0.38,0,0,55,60,48,340,350,8.9,18.1,1,0,0,0,0,0,0
"Central","2022-03-18",282.855,1,49.4690000000001,7.5,6.71,0,0,0,0,60,76,44,140,130,21,36,1,1,0,0,0,0,0
"Central","2022-03-18",282.855,1,49.4690000000001,8.9,6.71,0,0,0,0,60,76,44,140,130,21,36,1,1,0,0,0,0,0
"Central","2022-03-19",291.915555555555,0,65.7779999999999,4.7,8.28,0,0,0,0,63,77,50,220,230,23,38,1,0,0,0,0,0,0
"Central","2022-03-21",286.78,0,56.534,3.8,7.83,0,0,0,0,54,69,39,280,270,21.9,30,0,0,0,0,0,0,0
"Central","2022-03-21",286.78,0,56.534,2,7.83,0,0,0,0,54,69,39,280,270,21.9,30,0,0,0,0,0,0,0
"Central","2022-03-22",287.584444444445,1,57.9820000000001,5.5,4.92,0,0,0,0,55,67,43,70,20,12.1,21,0,0,0,0,0,0,0
"Central","2022-03-23",282.82,0,49.406,1.3,13.42,0,0.59,0,0,51,52,47,80,70,19.9,25.1,1,0,1,0,0,0,0
"Central","2022-03-26",286.963333333333,0,56.8640000000003,-0.2,14.99,0,0,0,0,50,54,40,290,310,31.1,44.1,0,0,0,0,0,0,0
"Central","2022-03-28",276.297777777778,0,37.6660000000004,0.7,15.43,0,0,0,0,33,38,26,280,300,33.1,50.1,0,0,0,0,0,0,0
"Central","2022-03-29",269.572,0,25.5596,2.1,8.5,0,0,0,0,32,47,22,290,300,21,28,0,0,0,0,0,0,0
"Central","2022-03-30",276.441111111111,0,37.9239999999999,6.4,6.93,0,0,0,0,40,56,28,140,120,17,27.1,0,0,0,0,0,0,0
"Central","2022-03-30",276.441111111111,0,37.9239999999999,5.7,6.93,0,0,0,0,40,56,28,140,120,17,27.1,0,0,0,0,0,0,0
"Central","2022-03-31",271.56,0,29.138,8.4,9.17,0,0.75,0,0,61,75,48,200,210,29.1,44.1,1,1,1,0,0,0,0
"Central","2022-04-02",289.846666666667,1,62.0540000000006,3.7,5.82,0,0,0,0,46,58,35,300,340,15,23.9,0,0,0,0,0,0,0
"Central","2022-04-02",289.846666666667,1,62.0540000000006,2.6,5.82,0,0,0,0,46,58,35,300,340,15,23.9,0,0,0,0,0,0,0
"Central","2022-04-03",293.9,0,69.35,3.6,10.74,0,0,0,0,50,62,42,310,250,25.9,38,0,0,0,0,0,0,0
"Central","2022-04-05",286.254444444445,0,55.5880000000002,6.7,5.82,0,0.66,0,0,50,54,47,60,40,17,23,1,0,1,0,0,0,0
"Central","2022-04-05",286.254444444445,0,55.5880000000002,5.9,5.82,0,0.66,0,0,50,54,47,60,40,17,23,1,0,1,0,0,0,0
"Central","2022-04-06",266.38,0,19.814,0.9,10.29,0,0.89,0,0,55,64,52,60,50,21,29.1,1,0,0,0,0,0,1
"Central","2022-04-09",289.29,0,61.052,0.4,9.62,0,0.05,0,0,51,58,42,280,280,23,32,1,0,0,0,0,0,0
"Central","2022-04-10",274.776,0,34.9268000000001,2.5,10.74,0,0,0,0,47,53,35,290,270,30,40.9,0,0,0,0,0,0,0
"Central","2022-04-12",281.339166666667,0,46.7404999999998,2.9,5.59,0,0,0,0,61,78,50,290,280,19.9,28,0,0,0,0,0,0,0
"Central","2022-04-13",298.226666666667,0,77.1380000000006,9.8,6.04,0,0,0,0,69,87,53,220,220,18.1,27.1,0,0,0,0,0,0,0
"Central","2022-04-14",288.506666666667,0,59.6420000000006,5.9,11.86,0,0,0,0,77,85,58,290,290,33.1,45,0,0,0,0,0,0,0
"Central","2022-04-15",304.722222222222,1,88.8299999999996,1.5,7.16,0,0,0,0,61,72,43,130,170,17,25.9,0,0,0,0,0,0,0
"Central","2022-04-16",291.168888888889,0,64.4340000000003,2.9,8.95,0,0.01,0,0,66,79,56,240,360,21.9,33.1,0,0,0,0,0,0,0
"Central","2022-04-17",293.638666666666,0,68.8795999999997,1.7,10.96,0,0,0,0,55,57,44,300,330,25.9,42.1,0,0,0,0,0,0,0
"Central","2022-04-18",285.558412698412,1,54.3351428571425,-0.2,13.65,0,1.22,0,0,46,49,41,70,60,25.1,33.1,1,0,0,0,0,0,0
"Central","2022-04-19",280.435555555556,0,45.1140000000008,1.2,16.55,0,0.01,0,0,46,54,40,290,290,30,44.1,1,0,0,0,0,0,0
"Central","2022-04-20",271.906666666667,1,29.7620000000006,3.1,6.26,0,0,0,0,49,62,36,290,290,17,23,0,0,0,0,0,0,0
"Central","2022-04-20",271.906666666667,1,29.7620000000006,0.8,6.26,0,0,0,0,49,62,36,290,290,17,23,0,0,0,0,0,0,0
"Central","2022-04-21",297.5,0,75.83,4.3,5.82,0,0,0,0,56,68,46,100,220,15,23.9,0,0,0,0,0,0,0
"Central","2022-04-22",282.53,0,48.884,5.5,5.37,0,0,0,0,62,76,45,290,330,18.1,31.1,0,0,0,0,0,0,0
"Central","2022-04-23",291.89,0,65.732,6.7,7.16,0,0,0,0,62,73,50,110,110,16.1,19.9,0,0,0,0,0,0,0
"Central","2022-04-23",291.89,0,65.732,5.8,7.16,0,0,0,0,62,73,50,110,110,16.1,19.9,0,0,0,0,0,0,0
"Central","2022-04-25",296.297777777777,0,73.6659999999995,5.1,10.51,0,0,0,0,59,69,53,70,70,19.9,25.9,1,0,0,0,0,0,1
"Central","2022-04-26",286.22,0,55.5260000000001,7.1,4.7,0,0.09,0,0,61,72,55,280,320,21,28,1,0,0,0,0,0,1
"Central","2022-04-26",286.22,0,55.5260000000001,6.2,4.7,0,0.09,0,0,61,72,55,280,320,21,28,1,0,0,0,0,0,1
"Central","2022-04-29",286.841666666666,0,56.6449999999997,4.5,6.49,0,0,0,0,51,67,32,300,280,17,25.9,0,0,0,0,0,0,0
"Central","2022-04-29",286.841666666666,0,56.6449999999997,4,6.49,0,0,0,0,51,67,32,300,280,17,25.9,0,0,0,0,0,0,0
"Central","2022-04-30",290.42,0,63.0859999999991,4.2,4.25,0,0,0,0,55,71,38,140,120,13,17,0,0,0,0,0,0,0
"Central","2022-05-01",291.052222222222,0,64.2240000000005,10.1,4.47,0,0.22,0,0,56,66,44,110,120,14.1,21,0,0,0,0,0,0,0
"Central","2022-05-02",277.92,0,40.5860000000001,7.5,4.03,0,0,0,0,64,80,52,270,250,17,23.9,0,0,0,0,0,0,0
"Central","2022-05-02",277.92,0,40.5860000000001,7,4.03,0,0,0,0,64,80,52,270,250,17,23.9,0,0,0,0,0,0,0
"Central","2022-05-03",300.055555555556,0,80.4300000000008,8.7,10.29,0,0.16,0,0,63,72,53,110,100,16.1,23,1,0,1,0,0,0,1
"Central","2022-05-04",289.437777777778,0,61.3180000000005,8.3,3.13,0,0.41,0,0,60,74,53,30,30,15,19.9,1,0,1,0,0,0,1
"Central","2022-05-06",288.526666666667,0,59.6780000000006,2.9,9.4,0,1.07,0,0,58,60,52,70,70,23,35.1,1,0,0,0,0,0,0
"Central","2022-05-10",290.002222222222,0,62.3339999999997,2.9,10.07,0,0,0,0,62,74,50,50,20,18.1,29.1,0,0,0,0,0,0,0
"Central","2022-05-11",295.135555555555,0,71.5739999999999,6.8,7.61,0,0,0,0,63,75,47,20,10,16.1,29.1,0,0,0,0,0,0,0
"Central","2022-05-11",295.135555555555,0,71.5739999999999,5.4,7.61,0,0,0,0,63,75,47,20,10,16.1,29.1,0,0,0,0,0,0,0
"Central","2022-05-12",290.565333333334,0,63.3476000000004,3.6,8.72,0,0.01,0,0,66,77,56,80,50,18.1,25.1,0,0,0,0,0,0,1
"Central","2022-05-14",290.975,0,64.0850000000001,2.8,4.47,0,0.03,0,0,67,69,64,100,100,10.1,13,1,1,0,0,0,0,0
"Central","2022-05-14",290.975,0,64.0850000000001,0,4.47,0,0.03,0,0,67,69,64,100,100,10.1,13,1,1,0,0,0,0,0
"Central","2022-05-18",298.063333333334,0,76.8440000000003,NA,4.92,0,0.01,0,0,66,75,52,280,300,12.1,19.9,0,0,0,0,0,0,0
"Central","2022-05-19",296.456666666667,0,73.9520000000007,NA,6.93,0,0.13,0,0,69,84,59,270,280,21,27.1,1,0,0,0,0,0,0
"Central","2022-05-20",306.991111111111,1,92.9139999999999,16.3,5.14,0,0,0,0,74,90,58,230,220,14.1,23,0,0,0,0,0,0,0
"Central","2022-05-23",305.449444444445,1,90.1390000000002,3.4,5.82,0,0,0,0,69,75,61,20,10,14.1,27.1,0,0,0,0,0,0,0
"Central","2022-05-23",305.449444444445,1,90.1390000000002,3.7,5.82,0,0,0,0,69,75,61,20,10,14.1,27.1,0,0,0,0,0,0,0
"Central","2022-05-29",305.725,0,90.6350000000001,6.5,3.36,0,0,0,0,72,83,59,130,310,12.1,18.1,0,0,0,0,0,0,0
"Central","2022-05-29",305.725,0,90.6350000000001,7.8,3.36,0,0,0,0,72,83,59,130,310,12.1,18.1,0,0,0,0,0,0,0
"Central","2022-05-30",300.851904761905,0,81.863428571429,10.9,4.25,0,0,0,0,77,92,62,160,170,10.1,16.1,0,0,0,0,0,0,0
"Central","2022-05-31",302.048888888889,0,84.0180000000002,11.8,4.92,0,0,0,0,82,96,67,290,360,14.1,23.9,0,0,0,0,0,0,0
"Central","2022-06-01",306.446666666666,0,91.9339999999997,11.6,6.71,0,0,0,0,85,94,74,280,270,17,23,0,0,0,0,0,0,0
"Central","2022-06-01",306.446666666666,0,91.9339999999997,12.3,6.71,0,0,0,0,85,94,74,280,270,17,23,0,0,0,0,0,0,0
"Central","2022-06-02",300.048888888889,0,80.4180000000002,12.1,5.59,0,0.03,0,0,78,91,71,140,130,18.1,25.9,1,0,1,0,0,0,1
"Central","2022-06-03",312.577777777778,0,102.97,5.6,7.61,0,0,0,0,74,81,62,330,350,17,27.1,0,0,0,0,0,0,0
"Central","2022-06-05",299.691111111111,1,79.7739999999999,3.9,6.49,0,0,0,0,71,80,59,60,50,18.1,25.1,0,0,0,0,0,0,0
"Central","2022-06-06",309.491111111111,0,97.4139999999999,6.7,5.37,0,0,0,0,70,83,53,130,130,16.1,23.9,0,0,0,0,0,0,0
"Central","2022-06-07",301.739523809523,0,83.4611428571423,5.4,4.92,0,0.06,0,0,71,82,58,160,200,15,25.1,1,0,0,0,0,0,0
"Central","2022-06-07",301.739523809523,0,83.4611428571423,6.6,4.92,0,0.06,0,0,71,82,58,160,200,15,25.1,1,0,0,0,0,0,0
"Central","2022-06-09",293.16,1,68.0180000000001,3.4,10.96,0,0.51,0,0,75,83,61,280,290,29.1,36.9,1,0,1,0,0,0,0
"Central","2022-06-10",304.49,0,88.4120000000001,4.2,4.92,0,0,0,0,70,82,56,270,310,13,28,0,0,0,0,0,0,0
"Central","2022-06-10",304.49,0,88.4120000000001,6,4.92,0,0,0,0,70,82,56,270,310,13,28,0,0,0,0,0,0,0
"Central","2022-06-11",295.835,0,72.833,8.9,3.8,0,0.05,0,0,69,72,65,240,300,8.1,12.1,1,0,0,0,0,0,1
"Central","2022-06-14",310.375,0,99.005,NA,5.37,0,0.26,0,0,76,84,68,80,90,23,30,0,0,1,0,0,0,1
"Central","2022-06-16",302.203333333333,0,84.2960000000003,8,6.49,0,0,0,0,78,85,71,140,170,15,21,0,0,1,0,0,0,0
"Central","2022-06-18",308.711111111111,0,96.0099999999998,NA,12.97,0,0,0,0,74,77,64,300,310,25.1,36.9,0,0,0,0,0,0,0
"Central","2022-06-19",301.129444444445,0,82.3630000000002,3.7,9.84,0,0,0,0,68,79,53,330,340,21.9,31.1,0,0,0,0,0,0,0
"Central","2022-06-20",298.090793650794,0,76.8934285714283,NA,5.14,0,0,0,0,70,84,51,310,360,14.1,23.9,0,0,0,0,0,0,0
"Central","2022-06-21",312.333333333333,1,102.529999999999,NA,3.8,0,0,0,0,72,85,58,200,180,10.1,17,0,0,0,0,0,0,1
"Central","2022-06-25",291.276,0,64.6268000000001,9.7,4.25,0,0,0,0,77,90,64,130,230,13,18.1,1,0,0,0,0,0,0
"Central","2022-06-26",304.606666666667,0,88.6219999999998,NA,5.59,0,0,0,0,80,91,70,170,170,16.1,27.1,0,0,0,0,0,0,0
"Central","2022-06-27",302.403333333333,0,84.6559999999995,NA,6.93,0,0.01,0,0,78,84,71,300,330,14.1,21.9,0,0,0,0,0,0,0
"Central","2022-06-29",301.18,0,82.4540000000001,10,4.7,0,0,0,0,75,89,60,220,250,15,23,0,0,0,0,0,0,0
"Central","2022-06-30",303.521111111112,0,86.6680000000008,11.4,3.8,0,0,0,0,80,91,67,110,30,12.1,18.1,0,0,0,0,0,0,0
"Central","2022-07-01",304.473809523809,0,88.3828571428571,11.5,5.37,0,0,0,0,83,96,72,230,220,14.1,19.9,0,0,1,0,0,0,0
"Central","2022-07-01",304.473809523809,0,88.3828571428571,13.5,5.37,0,0,0,0,83,96,72,230,220,14.1,19.9,0,0,1,0,0,0,0
"Central","2022-07-02",305.653333333334,0,90.5060000000004,8,5.82,0,0.13,0,0,84,94,73,320,180,15,19.9,0,0,1,0,0,0,0
"Central","2022-07-03",314.56,0,106.538,9.8,4.25,0,0.01,0,0,79,91,68,310,10,13,23.9,0,0,1,0,0,0,0
"Central","2022-07-05",315.282222222222,0,107.838,13.8,4.7,0,1.06,0,0,77,88,68,170,180,15,23,1,0,1,0,0,0,0
"Central","2022-07-07",296.446666666667,3,73.9340000000007,5,6.49,0,2.46,0,0,78,82,72,50,20,15,19.9,1,1,1,0,0,0,0
"Central","2022-07-07",296.446666666667,3,73.9340000000007,7.2,6.49,0,2.46,0,0,78,82,72,50,20,15,19.9,1,1,1,0,0,0,0
"Central","2022-07-09",295.555555555555,0,72.329999999999,8.3,6.93,0,1.36,0,0,74,76,70,80,80,19.9,25.9,1,0,0,0,0,0,0
"Central","2022-07-12",302.458888888889,0,84.7560000000003,6.8,7.83,0,0.02,0,0,78,92,67,260,260,28,45,0,0,1,0,0,0,0
"Central","2022-07-13",302.298611111111,0,84.4674999999998,7.6,4.7,0,0,0,0,80,92,69,250,280,14.1,21.9,0,0,0,0,0,0,0
"Central","2022-07-13",302.298611111111,0,84.4674999999998,10.2,4.7,0,0,0,0,80,92,69,250,280,14.1,21.9,0,0,0,0,0,0,0
"Central","2022-07-14",311.093333333333,0,100.297999999999,8,6.49,0,0,0,0,81,90,69,270,250,15,23,0,0,0,0,0,0,0
"Central","2022-07-15",308.574285714286,1,95.7637142857149,9.5,3.58,0,0,0,0,80,89,68,90,50,10.1,16.1,0,0,0,0,0,0,0
"Central","2022-07-16",306.163333333333,0,91.4239999999995,8.2,4.03,0,0.08,0,0,78,87,68,120,120,14.1,21,1,0,1,0,0,0,1
"Central","2022-07-16",306.163333333333,0,91.4239999999995,9.5,4.03,0,0.08,0,0,78,87,68,120,120,14.1,21,1,0,1,0,0,0,1
"Central","2022-07-17",297.78,0,76.334,9.2,3.58,0,0,0,0,77,85,70,130,130,10.1,14.1,1,1,1,0,0,0,1
"Central","2022-07-20",306.326666666667,0,91.7180000000006,11.3,5.37,0,0,0,0,83,95,72,160,150,13,19,0,0,0,0,0,0,0
"Central","2022-07-21",306.612222222222,0,92.2320000000005,9.7,7.38,0,0,0,0,86,94,79,280,240,18.1,25.1,0,0,0,0,0,0,0
"Central","2022-07-22",300.346666666667,0,80.9540000000006,10.5,6.04,0,0,0,0,85,96,74,260,270,14.1,21,0,0,0,0,0,0,0
"Central","2022-07-22",300.346666666667,0,80.9540000000006,11.8,6.04,0,0,0,0,85,96,74,260,270,14.1,21,0,0,0,0,0,0,0
"Central","2022-07-23",308.298888888889,0,95.2680000000002,12.2,4.7,0,0,0,0,87,98,76,290,290,25.9,40.9,0,0,0,0,0,0,0
"Central","2022-07-24",306.535555555556,1,92.094,10.1,4.92,0,0,0,0,84,97,69,150,150,13,18.1,0,0,0,0,0,0,0
"Central","2022-07-29",299.017777777778,0,78.5620000000005,10.1,2.91,0,0,0,0,78,89,70,350,350,15,21.9,0,0,0,0,0,0,0
"Central","2022-07-31",308.851111111111,0,96.2619999999998,7.7,3.8,0,0.12,0,0,78,89,68,150,150,13,21.9,1,0,0,0,0,0,0
"Central","2022-07-31",308.851111111111,0,96.2619999999998,8.2,3.8,0,0.12,0,0,78,89,68,150,150,13,21.9,1,0,0,0,0,0,0
"Central","2022-08-01",296.833333333333,0,74.6299999999994,8.7,5.59,0,0.14,0,0,77,89,71,270,340,14.1,23.9,1,0,0,0,0,0,0
"Central","2022-08-04",306.277777777777,0,91.6299999999995,11.2,5.37,0,1.22,0,0,84,99,73,230,240,23.9,36.9,1,0,1,0,0,0,1
"Central","2022-08-05",304.545555555555,0,88.5119999999999,8.5,4.92,0,0.28,0,0,79,92,73,240,240,21.9,31.1,1,0,1,0,0,0,1
"Central","2022-08-06",311.517777777778,2,101.062,6.3,5.59,0,0,0,0,79,90,73,200,240,14.1,19.9,0,0,0,0,0,0,0
"Central","2022-08-08",311.657777777778,1,101.314,6.4,4.92,0,0,0,0,84,94,77,210,200,14.1,21,0,0,1,0,0,0,0
"Central","2022-08-09",303.956388888889,1,87.4515000000003,5.3,6.49,0,0.03,0,0,86,97,77,290,310,23,33.1,0,0,1,0,0,0,0
"Central","2022-08-10",305.117777777778,0,89.5419999999996,6.5,4.7,0,0.81,0,0,83,94,73,230,230,25.9,38,1,0,1,0,0,0,0
"Central","2022-08-12",306.577777777778,0,92.1700000000005,4,6.49,0,0,0,0,78,85,63,330,340,15,27.1,0,0,0,0,0,0,0
"Central","2022-08-12",306.577777777778,0,92.1700000000005,3.5,6.49,0,0,0,0,78,85,63,330,340,15,27.1,0,0,0,0,0,0,0
"Central","2022-08-13",311.242222222222,0,100.566,3.1,4.92,0,0,0,0,73,84,58,50,20,14.1,23.9,0,0,0,0,0,0,0
"Central","2022-08-13",311.242222222222,0,100.566,3.3,4.92,0,0,0,0,73,84,58,50,20,14.1,23.9,0,0,0,0,0,0,0
"Central","2022-08-14",301.434444444445,1,82.9120000000002,6,4.7,0,0.01,0,0,74,84,65,130,170,14.1,19.9,0,0,0,0,0,0,0
"Central","2022-08-15",312.146666666667,0,102.194000000001,5.8,5.14,0,0.06,0,0,73,81,66,90,30,14.1,19.9,1,0,0,0,0,0,0
"Central","2022-08-15",312.146666666667,0,102.194000000001,6.2,5.14,0,0.06,0,0,73,81,66,90,30,14.1,19.9,1,0,0,0,0,0,0
"Central","2022-08-17",309.74,0,97.8620000000001,7.4,3.13,0,0.4,0,0,72,84,60,90,60,35.1,49,1,0,1,0,1,0,1
"Central","2022-08-18",295.18,0,71.6540000000001,4.5,4.47,0,0,0,0,72,86,60,240,310,14.1,21.9,0,0,0,0,0,0,0
"Central","2022-08-18",295.18,0,71.6540000000001,4.1,4.47,0,0,0,0,72,86,60,240,310,14.1,21.9,0,0,0,0,0,0,0
"Central","2022-08-19",309.093333333333,0,96.6979999999995,9.6,4.25,0,0,0,0,75,89,63,140,140,15,21.9,0,0,0,0,0,0,1
"Central","2022-08-20",310.871111111111,0,99.8979999999999,8,3.58,0,0,0,0,80,88,67,130,140,14.1,21,0,0,0,0,0,0,1
"Central","2022-08-21",306.304444444444,0,91.6779999999993,3.7,3.8,0,0.3,0,0,77,83,68,130,130,13,18.1,1,0,1,0,0,0,0
"Central","2022-08-21",306.304444444444,0,91.6779999999993,3.2,3.8,0,0.3,0,0,77,83,68,130,130,13,18.1,1,0,1,0,0,0,0
"Central","2022-08-25",309.36,0,97.1780000000001,11.5,2.01,0,0.04,0,0,76,91,65,40,40,17,28,0,0,1,0,0,0,0
"Central","2022-08-26",300.418194444445,0,81.0827500000002,12.3,4.47,0,0,0,0,80,92,71,280,290,15,21.9,0,0,0,0,0,0,0
"Central","2022-08-27",304.392,0,88.2356,8.9,3.58,0,0.16,0,0,80,90,69,300,300,17,21.9,0,0,0,0,0,0,1
"Central","2022-08-27",304.392,0,88.2356,8.5,3.58,0,0.16,0,0,80,90,69,300,300,17,21.9,0,0,0,0,0,0,1
"Central","2022-08-28",303.535555555555,0,86.6939999999998,12.8,5.37,0,0,0,0,79,90,69,100,50,13,19,0,0,0,0,0,0,0
"Central","2022-08-29",299.280476190477,0,79.0348571428578,8.5,4.25,0,0,0,0,81,91,73,130,130,15,21,0,0,0,0,0,0,0
"Central","2022-08-30",302.244444444444,0,84.3699999999993,4.5,7.16,0,0.06,0,0,81,95,71,270,250,25.9,38,0,0,0,0,0,0,0
"Central","2022-08-30",302.244444444444,0,84.3699999999993,5,7.16,0,0.06,0,0,81,95,71,270,250,25.9,38,0,0,0,0,0,0,0
"Central","2022-08-31",305.095555555556,0,89.502,5.7,8.95,0,0,0,0,76,87,64,270,300,18.1,25.9,0,0,0,0,0,0,0
"Central","2022-09-01",305.135,0,89.573,6.7,5.59,0,0,0,0,75,90,62,290,280,16.1,21,0,0,0,0,0,0,0
"Central","2022-09-02",311.293333333333,0,100.657999999999,4.1,6.93,0,0,0,0,76,87,64,60,40,14.1,21.9,0,0,0,0,0,0,0
"Central","2022-09-02",311.293333333333,0,100.657999999999,4.2,6.93,0,0,0,0,76,87,64,60,40,14.1,21.9,0,0,0,0,0,0,0
"Central","2022-09-03",296.642222222222,0,74.2859999999997,6.3,3.58,0,0,0,0,77,88,67,70,90,12.1,15,0,0,0,0,0,0,0
"Central","2022-09-04",298.304285714285,0,77.2777142857139,8.8,3.8,0,0,0,0,78,91,67,160,200,13,18.1,0,0,0,0,0,0,0
"Central","2022-09-05",310.586666666667,0,99.3860000000006,6.9,3.58,0,0.1,0,0,78,87,71,160,170,14.1,19.9,1,0,0,0,0,0,0
"Central","2022-09-05",310.586666666667,0,99.3860000000006,8.7,3.58,0,0.1,0,0,78,87,71,160,170,14.1,19.9,1,0,0,0,0,0,0
"Central","2022-09-10",299.102777777778,0,78.7150000000004,6.7,3.8,0,0,0,0,71,83,60,70,100,10.1,15,1,0,0,0,0,0,0
"Central","2022-09-11",294.006666666667,1,69.5420000000007,3.7,4.7,0,1.12,0,0,74,79,70,100,100,15,19.9,1,0,0,0,0,0,0
"Central","2022-09-11",294.006666666667,1,69.5420000000007,4.2,4.7,0,1.12,0,0,74,79,70,100,100,15,19.9,1,0,0,0,0,0,0
